periodid,periodname,periodcode,perioddescription,organisationunitid,organisationunitname,organisationunitcode,organisationunitdescription,Total under five Diarrhoea cases reported
201904,Apr-19,201904,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,2743
201904,Apr-19,201904,,PFu8alU2KWG,Embu County,KE_County_14,,1492
201904,Apr-19,201904,,uyOrcHZBpW0,Garissa County,KE_County_7,,2398
201904,Apr-19,201904,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,2258
201904,Apr-19,201904,,bzOfj0iwfDH,Isiolo County,KE_County_11,,804
201904,Apr-19,201904,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,4089
201904,Apr-19,201904,,BjC1xL40gHo,Kakamega County,KE_County_37,,4650
201904,Apr-19,201904,,ihZsJ8alvtb,Kericho County,KE_County_35,,3151
201904,Apr-19,201904,,qKzosKQPl6G,Kiambu County,KE_County_22,,6651
201904,Apr-19,201904,,nrI2khZx3d0,Kilifi County,KE_County_3,,5748
201904,Apr-19,201904,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,2271
201904,Apr-19,201904,,sPkRcDvhGWA,Kisii County,KE_County_45,,2345
201904,Apr-19,201904,,tAbBVBbueqD,Kisumu County,KE_County_42,,2469
201904,Apr-19,201904,,j8o6iO4Njsi,Kitui County,KE_County_15,,2897
201904,Apr-19,201904,,N7YETT3A9r1,Kwale County,KE_County_2,,4141
201904,Apr-19,201904,,xuFdFy6t9AH,Laikipia County,KE_County_31,,2026
201904,Apr-19,201904,,NjWSbQTwys4,Lamu County,KE_County_5,,822
201904,Apr-19,201904,,yhCUgGcCcOo,Machakos County,KE_County_16,,3514
201904,Apr-19,201904,,BoDytkJQ4Qi,Makueni County,KE_County_17,,2094
201904,Apr-19,201904,,R6f9znhg37c,Mandera County,KE_County_9,,4468
201904,Apr-19,201904,,Eey8fT4Im3y,Marsabit County,KE_County_10,,1936
201904,Apr-19,201904,,Y52XNJ50hYb,Meru County,KE_County_12,,2794
201904,Apr-19,201904,,fVra3Pwta0Q,Migori County,KE_County_44,,2802
201904,Apr-19,201904,,wsBsC6gjHvn,Mombasa County,KE_County_1,,3035
201904,Apr-19,201904,,ahwTMNAJvrL,Muranga County,KE_County_21,,2031
201904,Apr-19,201904,,jkG3zaihdSs,Nairobi County,KE_County_47,,12162
201904,Apr-19,201904,,ob6SxuRcqU4,Nakuru County,KE_County_32,,5500
201904,Apr-19,201904,,t0J75eHKxz5,Nandi County,KE_County_29,,3766
201904,Apr-19,201904,,kqJ83J2D72s,Narok County,KE_County_33,,2904
201904,Apr-19,201904,,uepLTG8wGWJ,Nyamira County,KE_County_46,,1288
201904,Apr-19,201904,,mYZacFNIB3h,Nyandarua County,KE_County_18,,1208
201904,Apr-19,201904,,ptWVfaCIdVx,Nyeri County,KE_County_19,,1823
201904,Apr-19,201904,,o36zCRjSd4G,Samburu County,KE_County_25,,1475
201904,Apr-19,201904,,u4t9H8XyU9P,Siaya County,KE_County_41,,1991
201904,Apr-19,201904,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,650
201904,Apr-19,201904,,JsH2bnvNt2d,Tana River County,KE_County_4,,1917
201904,Apr-19,201904,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,1075
201904,Apr-19,201904,,mThvosEflAU,Trans Nzoia County,KE_County_26,,2319
201904,Apr-19,201904,,kphDeKClFch,Turkana County,KE_County_23,,7947
201904,Apr-19,201904,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,5057
201904,Apr-19,201904,,sANMZ3lpqGs,Vihiga County,KE_County_38,,826
201904,Apr-19,201904,,CeLsrJOH0g9,Wajir County,KE_County_8,,2373
201904,Apr-19,201904,,XWALbfAPa6n,West Pokot County,KE_County_24,,2237
201905,May-19,201905,,vvOK1BxTbet,Baringo County,KE_County_30,,3574
201905,May-19,201905,,HMNARUV2CW4,Bomet County,KE_County_36,,2569
201905,May-19,201905,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,3893
201905,May-19,201905,,Tvf1zgVZ0K4,Busia County,KE_County_40,,2445
201905,May-19,201905,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,2479
201905,May-19,201905,,PFu8alU2KWG,Embu County,KE_County_14,,1838
201905,May-19,201905,,uyOrcHZBpW0,Garissa County,KE_County_7,,3951
201905,May-19,201905,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,2012
201905,May-19,201905,,bzOfj0iwfDH,Isiolo County,KE_County_11,,846
201905,May-19,201905,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,4624
201905,May-19,201905,,BjC1xL40gHo,Kakamega County,KE_County_37,,5187
201905,May-19,201905,,ihZsJ8alvtb,Kericho County,KE_County_35,,2638
201905,May-19,201905,,qKzosKQPl6G,Kiambu County,KE_County_22,,7159
201905,May-19,201905,,nrI2khZx3d0,Kilifi County,KE_County_3,,8121
201905,May-19,201905,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,2061
201905,May-19,201905,,sPkRcDvhGWA,Kisii County,KE_County_45,,2418
201905,May-19,201905,,tAbBVBbueqD,Kisumu County,KE_County_42,,2671
201905,May-19,201905,,j8o6iO4Njsi,Kitui County,KE_County_15,,4899
201905,May-19,201905,,N7YETT3A9r1,Kwale County,KE_County_2,,4877
201905,May-19,201905,,xuFdFy6t9AH,Laikipia County,KE_County_31,,1963
201905,May-19,201905,,NjWSbQTwys4,Lamu County,KE_County_5,,954
201905,May-19,201905,,yhCUgGcCcOo,Machakos County,KE_County_16,,4406
201905,May-19,201905,,BoDytkJQ4Qi,Makueni County,KE_County_17,,2585
201905,May-19,201905,,R6f9znhg37c,Mandera County,KE_County_9,,6776
201905,May-19,201905,,Eey8fT4Im3y,Marsabit County,KE_County_10,,2914
201905,May-19,201905,,Y52XNJ50hYb,Meru County,KE_County_12,,3349
201905,May-19,201905,,fVra3Pwta0Q,Migori County,KE_County_44,,2611
201905,May-19,201905,,wsBsC6gjHvn,Mombasa County,KE_County_1,,4362
201905,May-19,201905,,ahwTMNAJvrL,Muranga County,KE_County_21,,2910
201905,May-19,201905,,jkG3zaihdSs,Nairobi County,KE_County_47,,13822
201905,May-19,201905,,ob6SxuRcqU4,Nakuru County,KE_County_32,,5848
201905,May-19,201905,,t0J75eHKxz5,Nandi County,KE_County_29,,7715
201905,May-19,201905,,kqJ83J2D72s,Narok County,KE_County_33,,2340
201905,May-19,201905,,uepLTG8wGWJ,Nyamira County,KE_County_46,,1319
201905,May-19,201905,,mYZacFNIB3h,Nyandarua County,KE_County_18,,1234
201905,May-19,201905,,ptWVfaCIdVx,Nyeri County,KE_County_19,,1821
201905,May-19,201905,,o36zCRjSd4G,Samburu County,KE_County_25,,1696
201905,May-19,201905,,u4t9H8XyU9P,Siaya County,KE_County_41,,1855
201905,May-19,201905,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,953
201905,May-19,201905,,JsH2bnvNt2d,Tana River County,KE_County_4,,1849
201905,May-19,201905,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,1272
201905,May-19,201905,,mThvosEflAU,Trans Nzoia County,KE_County_26,,2393
201905,May-19,201905,,kphDeKClFch,Turkana County,KE_County_23,,10730
201905,May-19,201905,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,5551
201905,May-19,201905,,sANMZ3lpqGs,Vihiga County,KE_County_38,,759
201905,May-19,201905,,CeLsrJOH0g9,Wajir County,KE_County_8,,3745
201905,May-19,201905,,XWALbfAPa6n,West Pokot County,KE_County_24,,3725
201906,Jun-19,201906,,vvOK1BxTbet,Baringo County,KE_County_30,,2983
201906,Jun-19,201906,,HMNARUV2CW4,Bomet County,KE_County_36,,2542
201906,Jun-19,201906,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,3494
201906,Jun-19,201906,,Tvf1zgVZ0K4,Busia County,KE_County_40,,2507
201906,Jun-19,201906,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,2208
201906,Jun-19,201906,,PFu8alU2KWG,Embu County,KE_County_14,,1264
201906,Jun-19,201906,,uyOrcHZBpW0,Garissa County,KE_County_7,,3698
201906,Jun-19,201906,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,2494
201906,Jun-19,201906,,bzOfj0iwfDH,Isiolo County,KE_County_11,,887
201906,Jun-19,201906,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,3827
201906,Jun-19,201906,,BjC1xL40gHo,Kakamega County,KE_County_37,,8609
201906,Jun-19,201906,,ihZsJ8alvtb,Kericho County,KE_County_35,,2292
201906,Jun-19,201906,,qKzosKQPl6G,Kiambu County,KE_County_22,,6126
201906,Jun-19,201906,,nrI2khZx3d0,Kilifi County,KE_County_3,,11494
201906,Jun-19,201906,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,827
201906,Jun-19,201906,,sPkRcDvhGWA,Kisii County,KE_County_45,,2162
201906,Jun-19,201906,,tAbBVBbueqD,Kisumu County,KE_County_42,,3164
201906,Jun-19,201906,,j8o6iO4Njsi,Kitui County,KE_County_15,,3622
201906,Jun-19,201906,,N7YETT3A9r1,Kwale County,KE_County_2,,6632
201906,Jun-19,201906,,xuFdFy6t9AH,Laikipia County,KE_County_31,,1717
201906,Jun-19,201906,,NjWSbQTwys4,Lamu County,KE_County_5,,1329
201906,Jun-19,201906,,yhCUgGcCcOo,Machakos County,KE_County_16,,4223
201906,Jun-19,201906,,BoDytkJQ4Qi,Makueni County,KE_County_17,,2765
201906,Jun-19,201906,,R6f9znhg37c,Mandera County,KE_County_9,,7112
201906,Jun-19,201906,,Eey8fT4Im3y,Marsabit County,KE_County_10,,2678
201906,Jun-19,201906,,Y52XNJ50hYb,Meru County,KE_County_12,,2863
201906,Jun-19,201906,,fVra3Pwta0Q,Migori County,KE_County_44,,2252
201906,Jun-19,201906,,wsBsC6gjHvn,Mombasa County,KE_County_1,,6290
201906,Jun-19,201906,,ahwTMNAJvrL,Muranga County,KE_County_21,,2284
201906,Jun-19,201906,,jkG3zaihdSs,Nairobi County,KE_County_47,,12279
201906,Jun-19,201906,,ob6SxuRcqU4,Nakuru County,KE_County_32,,5324
201906,Jun-19,201906,,t0J75eHKxz5,Nandi County,KE_County_29,,5088
201906,Jun-19,201906,,kqJ83J2D72s,Narok County,KE_County_33,,1848
201906,Jun-19,201906,,uepLTG8wGWJ,Nyamira County,KE_County_46,,1119
201906,Jun-19,201906,,mYZacFNIB3h,Nyandarua County,KE_County_18,,1136
201906,Jun-19,201906,,ptWVfaCIdVx,Nyeri County,KE_County_19,,1662
201906,Jun-19,201906,,o36zCRjSd4G,Samburu County,KE_County_25,,1470
201906,Jun-19,201906,,u4t9H8XyU9P,Siaya County,KE_County_41,,1732
201906,Jun-19,201906,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,1463
201906,Jun-19,201906,,JsH2bnvNt2d,Tana River County,KE_County_4,,1736
201906,Jun-19,201906,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,974
201906,Jun-19,201906,,mThvosEflAU,Trans Nzoia County,KE_County_26,,1825
201906,Jun-19,201906,,kphDeKClFch,Turkana County,KE_County_23,,9073
201906,Jun-19,201906,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,4776
201906,Jun-19,201906,,sANMZ3lpqGs,Vihiga County,KE_County_38,,718
201906,Jun-19,201906,,CeLsrJOH0g9,Wajir County,KE_County_8,,3301
201906,Jun-19,201906,,XWALbfAPa6n,West Pokot County,KE_County_24,,4373
201907,Jul-19,201907,,vvOK1BxTbet,Baringo County,KE_County_30,,3838
201907,Jul-19,201907,,HMNARUV2CW4,Bomet County,KE_County_36,,2815
201907,Jul-19,201907,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,3901
201907,Jul-19,201907,,Tvf1zgVZ0K4,Busia County,KE_County_40,,3418
201907,Jul-19,201907,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,2659
201907,Jul-19,201907,,PFu8alU2KWG,Embu County,KE_County_14,,1345
201907,Jul-19,201907,,uyOrcHZBpW0,Garissa County,KE_County_7,,3203
201907,Jul-19,201907,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,2616
201907,Jul-19,201907,,bzOfj0iwfDH,Isiolo County,KE_County_11,,950
201907,Jul-19,201907,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,5048
201907,Jul-19,201907,,BjC1xL40gHo,Kakamega County,KE_County_37,,5695
201907,Jul-19,201907,,ihZsJ8alvtb,Kericho County,KE_County_35,,4003
201907,Jul-19,201907,,qKzosKQPl6G,Kiambu County,KE_County_22,,6011
201907,Jul-19,201907,,nrI2khZx3d0,Kilifi County,KE_County_3,,9410
201907,Jul-19,201907,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,1733
201907,Jul-19,201907,,sPkRcDvhGWA,Kisii County,KE_County_45,,2182
201907,Jul-19,201907,,tAbBVBbueqD,Kisumu County,KE_County_42,,3422
201907,Jul-19,201907,,j8o6iO4Njsi,Kitui County,KE_County_15,,3507
201907,Jul-19,201907,,N7YETT3A9r1,Kwale County,KE_County_2,,6097
201907,Jul-19,201907,,xuFdFy6t9AH,Laikipia County,KE_County_31,,2144
201907,Jul-19,201907,,NjWSbQTwys4,Lamu County,KE_County_5,,1331
201907,Jul-19,201907,,yhCUgGcCcOo,Machakos County,KE_County_16,,4660
201907,Jul-19,201907,,BoDytkJQ4Qi,Makueni County,KE_County_17,,2796
201907,Jul-19,201907,,R6f9znhg37c,Mandera County,KE_County_9,,5288
201907,Jul-19,201907,,Eey8fT4Im3y,Marsabit County,KE_County_10,,2354
201907,Jul-19,201907,,Y52XNJ50hYb,Meru County,KE_County_12,,3199
201907,Jul-19,201907,,fVra3Pwta0Q,Migori County,KE_County_44,,2447
201907,Jul-19,201907,,wsBsC6gjHvn,Mombasa County,KE_County_1,,4041
201907,Jul-19,201907,,ahwTMNAJvrL,Muranga County,KE_County_21,,2202
201907,Jul-19,201907,,jkG3zaihdSs,Nairobi County,KE_County_47,,12001
201907,Jul-19,201907,,ob6SxuRcqU4,Nakuru County,KE_County_32,,6993
201907,Jul-19,201907,,t0J75eHKxz5,Nandi County,KE_County_29,,3937
201907,Jul-19,201907,,kqJ83J2D72s,Narok County,KE_County_33,,2295
201907,Jul-19,201907,,uepLTG8wGWJ,Nyamira County,KE_County_46,,1060
201907,Jul-19,201907,,mYZacFNIB3h,Nyandarua County,KE_County_18,,1308
201907,Jul-19,201907,,ptWVfaCIdVx,Nyeri County,KE_County_19,,1769
201907,Jul-19,201907,,o36zCRjSd4G,Samburu County,KE_County_25,,2219
201907,Jul-19,201907,,u4t9H8XyU9P,Siaya County,KE_County_41,,2338
201907,Jul-19,201907,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,1220
201907,Jul-19,201907,,JsH2bnvNt2d,Tana River County,KE_County_4,,2051
201907,Jul-19,201907,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,970
201907,Jul-19,201907,,mThvosEflAU,Trans Nzoia County,KE_County_26,,2023
201907,Jul-19,201907,,kphDeKClFch,Turkana County,KE_County_23,,8461
201907,Jul-19,201907,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,4890
201907,Jul-19,201907,,sANMZ3lpqGs,Vihiga County,KE_County_38,,682
201907,Jul-19,201907,,CeLsrJOH0g9,Wajir County,KE_County_8,,3569
201907,Jul-19,201907,,XWALbfAPa6n,West Pokot County,KE_County_24,,6216
201908,Aug-19,201908,,vvOK1BxTbet,Baringo County,KE_County_30,,3228
201908,Aug-19,201908,,HMNARUV2CW4,Bomet County,KE_County_36,,3183
201908,Aug-19,201908,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,2975
201908,Aug-19,201908,,Tvf1zgVZ0K4,Busia County,KE_County_40,,2663
201908,Aug-19,201908,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,1928
201908,Aug-19,201908,,PFu8alU2KWG,Embu County,KE_County_14,,1127
201908,Aug-19,201908,,uyOrcHZBpW0,Garissa County,KE_County_7,,2546
201908,Aug-19,201908,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,1708
201908,Aug-19,201908,,bzOfj0iwfDH,Isiolo County,KE_County_11,,897
201908,Aug-19,201908,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,3945
201908,Aug-19,201908,,BjC1xL40gHo,Kakamega County,KE_County_37,,3826
201908,Aug-19,201908,,ihZsJ8alvtb,Kericho County,KE_County_35,,2237
201908,Aug-19,201908,,qKzosKQPl6G,Kiambu County,KE_County_22,,5282
201908,Aug-19,201908,,nrI2khZx3d0,Kilifi County,KE_County_3,,5187
201908,Aug-19,201908,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,2138
201908,Aug-19,201908,,sPkRcDvhGWA,Kisii County,KE_County_45,,1741
201908,Aug-19,201908,,tAbBVBbueqD,Kisumu County,KE_County_42,,1723
201908,Aug-19,201908,,j8o6iO4Njsi,Kitui County,KE_County_15,,1758
201908,Aug-19,201908,,N7YETT3A9r1,Kwale County,KE_County_2,,4249
201908,Aug-19,201908,,xuFdFy6t9AH,Laikipia County,KE_County_31,,2032
201908,Aug-19,201908,,NjWSbQTwys4,Lamu County,KE_County_5,,857
201908,Aug-19,201908,,yhCUgGcCcOo,Machakos County,KE_County_16,,3386
201908,Aug-19,201908,,BoDytkJQ4Qi,Makueni County,KE_County_17,,2157
201908,Aug-19,201908,,R6f9znhg37c,Mandera County,KE_County_9,,5025
201908,Aug-19,201908,,Eey8fT4Im3y,Marsabit County,KE_County_10,,1732
201908,Aug-19,201908,,Y52XNJ50hYb,Meru County,KE_County_12,,2426
201908,Aug-19,201908,,fVra3Pwta0Q,Migori County,KE_County_44,,2545
201908,Aug-19,201908,,wsBsC6gjHvn,Mombasa County,KE_County_1,,2909
201908,Aug-19,201908,,ahwTMNAJvrL,Muranga County,KE_County_21,,1646
201908,Aug-19,201908,,jkG3zaihdSs,Nairobi County,KE_County_47,,10540
201908,Aug-19,201908,,ob6SxuRcqU4,Nakuru County,KE_County_32,,4899
201908,Aug-19,201908,,t0J75eHKxz5,Nandi County,KE_County_29,,3024
201908,Aug-19,201908,,kqJ83J2D72s,Narok County,KE_County_33,,2182
201908,Aug-19,201908,,uepLTG8wGWJ,Nyamira County,KE_County_46,,910
201908,Aug-19,201908,,mYZacFNIB3h,Nyandarua County,KE_County_18,,1133
201908,Aug-19,201908,,ptWVfaCIdVx,Nyeri County,KE_County_19,,1449
201908,Aug-19,201908,,o36zCRjSd4G,Samburu County,KE_County_25,,2031
201908,Aug-19,201908,,u4t9H8XyU9P,Siaya County,KE_County_41,,1650
201908,Aug-19,201908,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,598
201908,Aug-19,201908,,JsH2bnvNt2d,Tana River County,KE_County_4,,2205
201908,Aug-19,201908,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,739
201908,Aug-19,201908,,mThvosEflAU,Trans Nzoia County,KE_County_26,,1705
201908,Aug-19,201908,,kphDeKClFch,Turkana County,KE_County_23,,6508
201908,Aug-19,201908,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,3734
201908,Aug-19,201908,,sANMZ3lpqGs,Vihiga County,KE_County_38,,646
201908,Aug-19,201908,,CeLsrJOH0g9,Wajir County,KE_County_8,,2424
201908,Aug-19,201908,,XWALbfAPa6n,West Pokot County,KE_County_24,,4437
201909,Sep-19,201909,,vvOK1BxTbet,Baringo County,KE_County_30,,3736
201909,Sep-19,201909,,HMNARUV2CW4,Bomet County,KE_County_36,,2972
201909,Sep-19,201909,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,2456
201909,Sep-19,201909,,Tvf1zgVZ0K4,Busia County,KE_County_40,,2417
201909,Sep-19,201909,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,2180
201909,Sep-19,201909,,PFu8alU2KWG,Embu County,KE_County_14,,1251
201909,Sep-19,201909,,uyOrcHZBpW0,Garissa County,KE_County_7,,2464
201909,Sep-19,201909,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,2031
201909,Sep-19,201909,,bzOfj0iwfDH,Isiolo County,KE_County_11,,958
201909,Sep-19,201909,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,4266
201909,Sep-19,201909,,BjC1xL40gHo,Kakamega County,KE_County_37,,3684
201909,Sep-19,201909,,ihZsJ8alvtb,Kericho County,KE_County_35,,2037
201909,Sep-19,201909,,qKzosKQPl6G,Kiambu County,KE_County_22,,5619
201909,Sep-19,201909,,nrI2khZx3d0,Kilifi County,KE_County_3,,4238
201909,Sep-19,201909,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,2714
201909,Sep-19,201909,,sPkRcDvhGWA,Kisii County,KE_County_45,,1612
201909,Sep-19,201909,,tAbBVBbueqD,Kisumu County,KE_County_42,,1998
201909,Sep-19,201909,,j8o6iO4Njsi,Kitui County,KE_County_15,,723
201909,Sep-19,201909,,N7YETT3A9r1,Kwale County,KE_County_2,,2386
201909,Sep-19,201909,,xuFdFy6t9AH,Laikipia County,KE_County_31,,2151
201909,Sep-19,201909,,NjWSbQTwys4,Lamu County,KE_County_5,,840
201909,Sep-19,201909,,yhCUgGcCcOo,Machakos County,KE_County_16,,3823
201909,Sep-19,201909,,BoDytkJQ4Qi,Makueni County,KE_County_17,,2287
201909,Sep-19,201909,,R6f9znhg37c,Mandera County,KE_County_9,,4650
201909,Sep-19,201909,,Eey8fT4Im3y,Marsabit County,KE_County_10,,1971
201909,Sep-19,201909,,Y52XNJ50hYb,Meru County,KE_County_12,,2907
201909,Sep-19,201909,,fVra3Pwta0Q,Migori County,KE_County_44,,2697
201909,Sep-19,201909,,wsBsC6gjHvn,Mombasa County,KE_County_1,,3532
201909,Sep-19,201909,,ahwTMNAJvrL,Muranga County,KE_County_21,,1660
201909,Sep-19,201909,,jkG3zaihdSs,Nairobi County,KE_County_47,,10500
201909,Sep-19,201909,,ob6SxuRcqU4,Nakuru County,KE_County_32,,5420
201909,Sep-19,201909,,t0J75eHKxz5,Nandi County,KE_County_29,,2601
201909,Sep-19,201909,,kqJ83J2D72s,Narok County,KE_County_33,,2506
201909,Sep-19,201909,,uepLTG8wGWJ,Nyamira County,KE_County_46,,749
201909,Sep-19,201909,,mYZacFNIB3h,Nyandarua County,KE_County_18,,1235
201909,Sep-19,201909,,ptWVfaCIdVx,Nyeri County,KE_County_19,,1926
201909,Sep-19,201909,,o36zCRjSd4G,Samburu County,KE_County_25,,2274
201909,Sep-19,201909,,u4t9H8XyU9P,Siaya County,KE_County_41,,1985
201909,Sep-19,201909,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,501
201909,Sep-19,201909,,JsH2bnvNt2d,Tana River County,KE_County_4,,2680
201909,Sep-19,201909,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,1155
201909,Sep-19,201909,,mThvosEflAU,Trans Nzoia County,KE_County_26,,1516
201909,Sep-19,201909,,kphDeKClFch,Turkana County,KE_County_23,,5130
201909,Sep-19,201909,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,3585
201909,Sep-19,201909,,sANMZ3lpqGs,Vihiga County,KE_County_38,,627
201909,Sep-19,201909,,CeLsrJOH0g9,Wajir County,KE_County_8,,2467
201909,Sep-19,201909,,XWALbfAPa6n,West Pokot County,KE_County_24,,5760
201910,Oct-19,201910,,vvOK1BxTbet,Baringo County,KE_County_30,,2693
201910,Oct-19,201910,,HMNARUV2CW4,Bomet County,KE_County_36,,2313
201910,Oct-19,201910,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,2621
201910,Oct-19,201910,,Tvf1zgVZ0K4,Busia County,KE_County_40,,2180
201910,Oct-19,201910,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,1618
201910,Oct-19,201910,,PFu8alU2KWG,Embu County,KE_County_14,,956
201910,Oct-19,201910,,uyOrcHZBpW0,Garissa County,KE_County_7,,2791
201910,Oct-19,201910,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,1924
201910,Oct-19,201910,,bzOfj0iwfDH,Isiolo County,KE_County_11,,1056
201910,Oct-19,201910,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,4274
201910,Oct-19,201910,,BjC1xL40gHo,Kakamega County,KE_County_37,,3456
201910,Oct-19,201910,,ihZsJ8alvtb,Kericho County,KE_County_35,,1904
201910,Oct-19,201910,,qKzosKQPl6G,Kiambu County,KE_County_22,,6874
201910,Oct-19,201910,,nrI2khZx3d0,Kilifi County,KE_County_3,,3970
201910,Oct-19,201910,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,2265
201910,Oct-19,201910,,sPkRcDvhGWA,Kisii County,KE_County_45,,1697
201910,Oct-19,201910,,tAbBVBbueqD,Kisumu County,KE_County_42,,1520
201910,Oct-19,201910,,j8o6iO4Njsi,Kitui County,KE_County_15,,3073
201910,Oct-19,201910,,N7YETT3A9r1,Kwale County,KE_County_2,,2104
201910,Oct-19,201910,,xuFdFy6t9AH,Laikipia County,KE_County_31,,2040
201910,Oct-19,201910,,NjWSbQTwys4,Lamu County,KE_County_5,,896
201910,Oct-19,201910,,yhCUgGcCcOo,Machakos County,KE_County_16,,4277
201910,Oct-19,201910,,BoDytkJQ4Qi,Makueni County,KE_County_17,,2470
201910,Oct-19,201910,,R6f9znhg37c,Mandera County,KE_County_9,,5286
201910,Oct-19,201910,,Eey8fT4Im3y,Marsabit County,KE_County_10,,2049
201910,Oct-19,201910,,Y52XNJ50hYb,Meru County,KE_County_12,,3013
201910,Oct-19,201910,,fVra3Pwta0Q,Migori County,KE_County_44,,2217
201910,Oct-19,201910,,wsBsC6gjHvn,Mombasa County,KE_County_1,,3877
201910,Oct-19,201910,,ahwTMNAJvrL,Muranga County,KE_County_21,,2538
201910,Oct-19,201910,,jkG3zaihdSs,Nairobi County,KE_County_47,,11723
201910,Oct-19,201910,,ob6SxuRcqU4,Nakuru County,KE_County_32,,5655
201910,Oct-19,201910,,t0J75eHKxz5,Nandi County,KE_County_29,,2341
201910,Oct-19,201910,,kqJ83J2D72s,Narok County,KE_County_33,,2505
201910,Oct-19,201910,,uepLTG8wGWJ,Nyamira County,KE_County_46,,764
201910,Oct-19,201910,,mYZacFNIB3h,Nyandarua County,KE_County_18,,1358
201910,Oct-19,201910,,ptWVfaCIdVx,Nyeri County,KE_County_19,,1519
201910,Oct-19,201910,,o36zCRjSd4G,Samburu County,KE_County_25,,1958
201910,Oct-19,201910,,u4t9H8XyU9P,Siaya County,KE_County_41,,1768
201910,Oct-19,201910,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,595
201910,Oct-19,201910,,JsH2bnvNt2d,Tana River County,KE_County_4,,1607
201910,Oct-19,201910,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,921
201910,Oct-19,201910,,mThvosEflAU,Trans Nzoia County,KE_County_26,,1455
201910,Oct-19,201910,,kphDeKClFch,Turkana County,KE_County_23,,6381
201910,Oct-19,201910,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,3385
201910,Oct-19,201910,,sANMZ3lpqGs,Vihiga County,KE_County_38,,679
201910,Oct-19,201910,,CeLsrJOH0g9,Wajir County,KE_County_8,,3910
201910,Oct-19,201910,,XWALbfAPa6n,West Pokot County,KE_County_24,,3486
201911,Nov-19,201911,,vvOK1BxTbet,Baringo County,KE_County_30,,1936
201911,Nov-19,201911,,HMNARUV2CW4,Bomet County,KE_County_36,,2287
201911,Nov-19,201911,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,2239
201911,Nov-19,201911,,Tvf1zgVZ0K4,Busia County,KE_County_40,,1402
201911,Nov-19,201911,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,1205
201911,Nov-19,201911,,PFu8alU2KWG,Embu County,KE_County_14,,881
